empresa_id,departamento,rol,seniority,perfil,edad,experiencia,antiguedad,horas_semana,salario,presion,autonomia,apoyo_manager,apoyo_social,equilibrio,satisfaccion,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q46,burnout,boreout,rotacion
43,Ventas,Account Manager,Junior,Healthy,22,1.318761172373903,1.318761172373903,38.67902896763768,<30k,3.0771143246817156,3.0446480884676337,2.3688799687873296,3.322239533894671,2.536173796634492,3.836745898259397,3.35,4.43,2.16,2.78,1.99,2.27,1.24,2.89,1.73,1.95,1.0,1.48,2.537777777777778,1.475,1.48
31,Marketing,Marketing Specialist,Mid,Burnout,30,8.072126782939256,2.873553087034082,34.95694469321538,30-45k,4.672634738379515,3.1254967397869273,3.4340373707778897,2.9080166092162605,3.2188502408539907,1.515704138061868,5.0,5.0,2.27,1.95,1.97,1.7,3.17,3.23,2.0,1.0,3.27,3.3,2.9211111111111108,2.135,3.3
19,Finanzas,Financial Analyst,Senior,Healthy,39,15.515058828603904,0.3599549775585884,36.77646181818943,45-60k,2.981481601475794,3.68534888774137,2.6562095217968995,3.4501366564227833,2.597167775581399,3.5230316080504576,3.25,3.97,1.89,2.24,1.29,1.43,1.95,1.66,1.35,1.96,1.71,2.0,2.1144444444444446,1.835,2.0
16,QA,QA Engineer,Senior,Engaged,41,17.496061336522363,5.076479185731514,38.17273513414685,45-60k,3.982084829539244,4.427717624219556,3.567880542607983,3.954863719110483,3.44767064095061,4.5119383473527295,3.85,4.21,1.76,1.55,1.0,1.0,1.0,2.98,1.0,1.16,1.0,1.74,2.038888888888889,1.08,1.74
49,QA,QA Engineer,Mid,Healthy,30,6.335412233763655,1.4183032381774021,36.22370420854525,30-45k,2.846559425656314,3.9606992489159616,3.807154454617565,3.799015059622758,4.23584308632223,3.603625020051454,3.25,3.56,1.0,1.27,1.47,1.17,1.62,2.14,1.0,1.56,1.17,2.77,1.8311111111111111,1.365,2.77
22,Finanzas,Financial Analyst,Junior,Engaged,23,0.028697647818655803,0.028697647818655803,35.0299556834382,<30k,4.723971030876071,3.765841710890483,3.3991669605869808,4.170809392745685,3.5788750404687324,4.378410756392179,4.23,5.0,1.1,1.0,1.35,1.39,1.0,3.21,1.72,1.36,1.0,1.49,2.2222222222222223,1.1800000000000002,1.49
11,QA,QA Engineer,Senior,Healthy,38,15.383931431628518,4.55932106453868,40.0,45-60k,3.697841905394978,3.318915986710849,2.48993708466743,3.0164779601022866,4.078910979858475,3.716311250502189,4.26,3.63,1.0,2.5,2.08,1.4,1.43,2.73,1.68,1.49,1.29,1.86,2.301111111111111,1.3900000000000001,1.86
7,Marketing,Marketing Specialist,Senior,Healthy,39,16.780780392148337,2.7029448952767345,39.472778940369196,45-60k,2.1963201714987104,2.6501060686079136,2.7928021463172503,3.5276684637206266,3.4694884872553553,3.78377126930193,1.71,2.3,1.0,1.78,1.48,2.4,1.29,1.99,2.34,2.94,1.0,1.55,1.8099999999999998,1.97,1.55
22,Finanzas,Financial Analyst,Mid,Healthy,31,8.561687960573877,5.455441754278357,35.8731959868581,30-45k,2.5632951829560957,2.4692725831724456,3.536669365620433,3.7963711231962325,4.076853011220526,3.4539843094604024,1.92,2.87,1.0,1.39,2.02,2.63,1.86,3.24,2.93,2.28,1.1,1.84,2.2066666666666666,1.69,1.84
5,UX/UI,UI Designer,Junior,Healthy,25,1.864588431562629,1.864588431562629,40.0,<30k,2.7026970830802473,2.451052279345663,3.5454033764283412,3.6830128333886054,4.680739365756881,3.528588265854103,2.71,3.06,1.0,1.33,1.0,2.52,2.61,2.21,1.91,2.98,1.73,1.91,2.0388888888888888,2.355,1.91
21,Finanzas,Financial Analyst,Senior,Engaged,36,16.112113618132103,3.4464778282583195,37.89021199876743,45-60k,4.342777037428829,4.108448971351735,3.833362679602069,3.5537484087531492,3.3815969478156043,4.793564675785016,4.29,4.92,2.02,1.37,1.0,1.12,1.0,2.96,1.0,1.05,1.0,1.18,2.186666666666667,1.025,1.18
45,QA,QA Engineer,Lead,Healthy,60,38.81410457424907,5.290778377094705,36.93688612551389,>60k,2.5528250436622986,3.2580202491004515,4.013970262775406,3.8090256039657127,3.9293949468547344,3.5857546646298353,2.7,2.77,1.31,1.4,1.4,1.9,1.15,2.3,1.45,2.44,1.0,1.18,1.8200000000000003,1.72,1.18
35,Finanzas,Financial Analyst,Senior,Burnout,39,17.94064462105658,0.711675541900648,40.0,45-60k,5.752174058561062,2.0704498895448804,3.2159251438205843,3.8769841552827,2.800394666554865,2.5353120323932288,5.0,5.0,2.63,1.93,1.0,2.37,2.2,4.46,2.69,1.0,2.35,3.51,3.031111111111111,1.675,3.51
29,Desarrollo,Software Engineer,Mid,Burnout,31,11.405254602095328,5.962477097177607,37.042845110757064,30-45k,5.239223078581164,1.9903678509064568,4.15390132187026,3.631539000652984,4.273561917629381,2.2042517075213994,5.0,5.0,1.0,1.0,1.0,2.65,2.44,4.41,3.09,1.0,2.4,3.42,2.8433333333333333,1.7,3.42
21,Finanzas,Financial Analyst,Lead,Engaged,41,19.670477374139896,1.105015730052451,36.74761993555687,>60k,4.207689490686053,4.28203855177659,2.9849300357751885,4.175352662624206,3.336214760048099,4.2901392314238835,3.94,5.0,1.49,2.37,1.0,1.0,1.04,2.73,1.0,1.0,1.4,2.31,2.1744444444444446,1.2,2.31
48,RRHH,HR Specialist,Junior,Boreout,28,3.343807475132504,3.343807475132504,40.0,<30k,2.0531945545768626,2.9183894244433572,3.31035628638377,4.569462689862685,4.22233066230129,2.02940886273939,2.0,2.21,1.0,1.9,1.0,1.28,2.78,1.64,1.9,2.9,2.81,3.2,1.7455555555555555,2.855,3.2
26,QA,QA Engineer,Mid,Healthy,30,7.206675680356165,3.965048097657183,37.2588189538551,30-45k,4.051903046063705,3.0634901196369904,4.082564798826117,4.861351935364146,3.054796318605416,3.946050164793204,3.91,5.0,2.23,1.29,1.0,2.48,1.0,3.27,1.88,1.0,1.0,1.34,2.451111111111111,1.0,1.34
23,QA,QA Engineer,Senior,Burnout,38,16.23803681210795,0.8352653224552862,39.5770972366346,45-60k,4.67059492414505,2.6493979320302525,3.3346938257189596,4.048413175530923,2.9309330763463186,2.761321944210682,5.0,5.0,1.48,1.55,1.0,2.23,2.32,4.13,2.28,1.0,1.84,2.8,2.776666666666667,1.42,2.8
5,DevOps,DevOps Engineer,Senior,Healthy,40,18.203712590523974,6.098040302990375,35.5217858486922,45-60k,2.66623736712378,3.5823804206182586,3.604004998622245,4.0463719187451,3.366078647219117,3.820355080742407,3.19,2.76,1.34,1.36,1.0,1.36,1.76,2.17,1.5,1.89,1.0,1.49,1.8266666666666664,1.4449999999999998,1.49
47,Ventas,Account Manager,Mid,Burnout,35,12.364569806487532,3.786538446940444,40.0,30-45k,5.13028294312528,2.2782486826497177,4.446864084746909,2.7979894096406523,4.0091372206854485,1.3913111804617586,5.0,5.0,1.0,1.0,2.32,2.94,3.23,4.11,2.74,1.0,3.61,3.5,3.0377777777777784,2.3049999999999997,3.5
31,Data,BI Analyst,Mid,Engaged,31,9.215390011293564,3.823572582091734,35.384851232218,30-45k,4.2958304458673915,4.815578995885282,3.465435221770697,4.173943594894292,3.6809715487721584,4.1329709962363825,4.54,3.99,1.53,1.27,1.0,1.0,1.66,2.84,1.0,1.0,1.0,2.18,2.092222222222222,1.0,2.18
29,RRHH,HR Specialist,Lead,Engaged,45,22.838896216361555,3.325488829692792,38.0827581051717,>60k,4.874354133992516,4.067541581819993,3.843255667042953,3.749066108898588,2.754005642956341,4.608004317133161,4.54,5.0,2.73,1.57,1.33,1.0,1.0,3.84,1.15,1.0,1.0,1.29,2.462222222222222,1.0,1.29
46,Marketing,Marketing Specialist,Junior,Burnout,23,2.7646661246468183,2.0958193343338394,37.059915704481,<30k,4.706351291860819,1.8379681583756429,4.759833073499909,3.351784579552402,3.2849959087872667,2.253707169761924,4.48,5.0,1.65,1.0,2.11,3.66,2.54,3.44,3.51,1.0,3.02,2.64,3.0433333333333334,2.01,2.64
11,Finanzas,Financial Analyst,Junior,Burnout,25,4.785194676598619,1.3920552023860444,39.49217623907937,<30k,4.165817569241513,3.325052625736749,3.1837271687509303,2.3399353359284114,4.5132763479859435,3.478482549144915,4.49,4.19,1.0,1.43,3.16,1.49,1.02,3.24,1.37,1.0,1.37,2.35,2.376666666666667,1.185,2.35
13,QA,QA Engineer,Junior,Boreout,27,5.0222831260975145,4.419282581011614,40.0,<30k,1.7787224379932987,1.8128596547903317,4.122228373243958,3.944354520861828,2.9286927159563905,2.9746365921972058,1.93,2.65,2.44,1.0,1.0,3.43,1.13,2.09,2.83,2.86,1.76,2.38,2.0555555555555554,2.31,2.38
27,Producto,Product Owner,Junior,Healthy,26,5.641110838012746,4.182217227077086,40.0,<30k,2.9730301458061534,3.238237304115635,3.005564695076593,3.9232191261370706,3.0493243658441327,3.656556272216983,2.56,3.8,1.5,1.36,1.12,1.15,1.61,2.0,1.0,1.92,1.39,2.0,1.788888888888889,1.6549999999999998,2.0
19,Desarrollo,Backend Developer,Junior,Healthy,24,1.2320574560952968,1.2320574560952968,40.0,<30k,4.554959278002681,4.203361529568092,3.82070338908833,4.032593255524302,3.307599424665685,3.7267213525118446,5.0,5.0,1.87,1.41,1.11,1.09,1.06,2.86,1.0,1.0,1.55,2.42,2.2666666666666666,1.275,2.42
33,Marketing,Marketing Specialist,Lead,Burnout,40,21.348984866695076,2.634196685769564,34.06979885129282,>60k,3.62597452409087,2.1864558285644873,3.679910571062448,3.791676614052389,4.2487375748647525,2.0205937450047466,3.64,4.95,1.0,1.96,1.0,3.29,2.92,2.62,2.96,1.27,3.18,3.53,2.7044444444444444,2.225,3.53
23,UX/UI,UI Designer,Junior,Engaged,25,4.386957823827988,2.215974720161741,40.0,<30k,4.508502974788349,4.973427729280191,4.22716639123184,3.6567503187403134,3.278433716452278,4.190213286639839,4.56,4.58,1.86,1.0,1.0,1.0,1.2,2.5,1.0,1.0,1.0,1.53,2.0777777777777775,1.0,1.53
18,Marketing,Marketing Specialist,Senior,Burnout,35,15.471623240013876,1.9938389217906891,35.49986302158721,45-60k,4.3764021088472,3.104035620116481,3.896853670450008,3.7546838565487457,3.3991439204208533,2.770036420704842,4.52,5.0,1.64,1.0,1.26,2.03,2.35,2.93,1.93,1.0,2.29,2.63,2.517777777777778,1.645,2.63
26,Ventas,Account Manager,Mid,Healthy,28,2.5050938306098693,2.5050938306098693,39.89689269972307,30-45k,2.357022613142587,3.5437891094767946,3.449969434835424,4.011415553844635,3.6183963575571267,3.958374270250709,2.07,3.43,1.82,1.97,1.34,1.0,1.37,2.23,1.0,2.57,1.14,2.02,1.8033333333333335,1.855,2.02
2,DevOps,DevOps Engineer,Junior,Boreout,22,1.4494477157885175,1.4494477157885175,36.99823711739584,<30k,2.7727311281634286,2.302272253524335,3.5401890846912396,3.9334327569969,2.963280386518167,2.820794482229246,3.27,3.83,2.26,1.07,1.66,2.69,2.43,2.63,2.79,2.33,1.19,2.56,2.5144444444444445,1.76,2.56
5,QA,QA Engineer,Junior,Burnout,24,5.499167808410841,5.499167808410841,35.41547460978876,<30k,4.875883122098077,1.898215137669194,3.6765344774080964,3.7593553198102065,3.029740600648162,2.4844410507317414,4.63,5.0,1.68,1.3,1.0,3.34,3.04,3.96,3.19,1.0,2.68,3.25,3.0155555555555558,1.84,3.25
1,UX/UI,UI Designer,Mid,Healthy,29,8.485364836719445,5.834040825963253,39.362679006371216,30-45k,3.477168343532205,4.3559685979085145,3.1282665949869894,3.592299149646954,3.9598804208669574,3.725983710935678,2.88,3.99,1.32,1.78,1.8,1.0,2.02,2.08,1.0,1.17,1.0,1.22,1.9855555555555553,1.085,1.22
5,Ventas,Account Manager,Mid,Healthy,31,8.207128341137171,5.793256959014624,40.0,30-45k,3.000210629618559,2.8542444494520973,2.50123415897974,4.875685679269867,3.216097957618377,3.970838926716667,2.99,3.48,1.47,2.76,1.0,2.16,1.0,2.96,2.48,1.93,1.47,1.58,2.2555555555555555,1.7,1.58
15,Finanzas,Financial Analyst,Senior,Healthy,43,22.559510992577643,1.2896054051004757,39.0656666015936,45-60k,3.924484971295585,3.2665984406537354,4.103321135584736,2.812677069200648,2.681976425167305,3.5327717391608915,4.17,4.85,2.69,1.0,1.7,1.74,1.61,3.34,1.79,1.13,1.33,2.76,2.543333333333333,1.23,2.76
39,QA,QA Engineer,Junior,Engaged,27,4.26554201933901,0.6723489288649955,40.0,<30k,3.8805692360278137,3.51111813483084,4.456913209218924,3.220070040959566,3.5590776902445214,3.8771577036345124,4.27,4.22,1.78,1.0,1.97,2.04,1.0,3.32,2.13,1.03,1.0,1.64,2.414444444444444,1.0150000000000001,1.64
43,Data,BI Analyst,Mid,Burnout,32,8.980539689629733,1.2665540507430935,35.548464366484794,30-45k,5.179475907335562,3.4336296636862342,3.633460482181957,3.8218267115610223,3.719939454315873,2.272697059566942,4.88,5.0,1.02,1.59,1.36,1.0,2.6,3.75,1.61,1.0,2.99,3.46,2.5344444444444445,1.995,3.46
26,Desarrollo,Backend Developer,Mid,Burnout,33,11.866979434897045,1.3878648825003905,37.054297155300716,30-45k,4.08622785023696,2.420747796688514,1.8891271717295046,4.055744136888133,3.4725798613419325,2.4237283553114346,3.82,5.0,1.86,2.73,1.24,3.01,2.62,3.61,2.7,1.0,2.51,2.95,2.9544444444444444,1.755,2.95
44,Marketing,Marketing Specialist,Senior,Engaged,36,16.860311273119756,2.276480223359366,40.0,45-60k,4.037044343649903,4.695806009257598,2.8558788289548165,2.697104558826126,3.4476808107421104,5.127275131669501,4.27,4.82,1.68,2.16,2.58,1.0,1.0,2.51,1.0,1.48,1.0,1.63,2.335555555555555,1.24,1.63
13,DevOps,DevOps Engineer,Lead,Healthy,59,36.739080261921266,2.209389045120507,37.63361216355615,>60k,3.7255807303261563,3.2578679494386784,4.367716799297236,2.6666650674961523,3.5623633004893396,3.9222516921832615,3.52,4.8,1.0,1.0,2.44,2.14,1.35,2.65,2.27,1.0,1.54,1.49,2.352222222222222,1.27,1.49
20,Ventas,Account Manager,Mid,Engaged,33,10.296351655325557,0.47670178832146926,40.0,30-45k,4.4649403481933225,4.064893815942684,3.653754675225761,3.0507918790969164,2.479874154489406,5.076749325774378,4.18,5.0,2.08,1.47,2.31,1.03,1.0,3.28,1.07,1.1,1.0,1.37,2.3800000000000003,1.05,1.37
37,RRHH,HR Specialist,Junior,Healthy,24,3.0215841770551894,3.0215841770551894,36.684330892295726,<30k,3.827262613533308,2.9540330498023435,3.603103603876119,4.13195073199087,2.794643236625089,4.156099000334604,3.51,4.92,1.87,1.56,1.0,2.34,1.0,3.31,2.26,1.0,1.05,1.83,2.418888888888889,1.025,1.83
10,Data,Data Analyst,Senior,Burnout,45,21.922316287614525,2.1787306160383975,36.9852326365078,45-60k,4.320016111726791,2.344364946437646,3.377544021790648,3.767323307917403,4.166719613991968,2.9547744376586893,4.45,4.82,1.0,1.51,1.84,2.69,2.71,3.4,2.74,1.0,2.25,3.04,2.795555555555555,1.625,3.04
19,DevOps,DevOps Engineer,Senior,Burnout,39,19.32279757486281,1.377485761725615,38.73720165824041,45-60k,5.126290106774197,2.8415979088023904,4.228878234136631,3.1414588185398205,2.412776659322228,1.9473472911272443,5.0,5.0,2.83,1.24,2.08,2.53,3.76,4.28,2.27,1.0,3.67,4.29,3.221111111111111,2.335,4.29
12,DevOps,DevOps Engineer,Mid,Burnout,35,12.015712969607995,3.9997282474807427,35.201387650396114,30-45k,5.147059717196568,1.6399840954090257,4.031138889793395,3.1445864266087677,3.5741286175733493,2.737855611781725,5.0,5.0,1.06,1.49,2.54,3.36,2.62,4.9,3.1,1.0,2.69,3.72,3.23,1.845,3.72
18,Producto,Product Owner,Mid,Healthy,34,11.204591772186165,6.639897701099341,39.90519678929781,30-45k,3.2368465683661136,4.3615395020011976,4.007910855036402,3.7998598630976135,2.911843294221494,4.332346872146867,4.31,3.69,1.98,1.0,1.39,1.0,1.0,1.59,1.03,1.48,1.0,1.76,1.887777777777778,1.24,1.76
18,Desarrollo,Backend Developer,Lead,Healthy,55,33.5225333682638,4.668456813199098,40.0,>60k,3.2208879982943657,3.9007309170957414,4.395210721616634,3.648699786124414,3.616023904295274,3.3947881961559396,3.13,3.66,1.62,1.0,1.92,1.59,1.48,2.07,1.0,1.34,1.86,2.2,1.941111111111111,1.6,2.2
6,Finanzas,Financial Analyst,Lead,Boreout,58,38.86893373869211,3.5142613048372424,35.61257802467834,>60k,1.8191921301850693,1.9929087569849524,4.239190682761781,1.9775668423580697,3.2531661019835054,2.377073383517207,1.65,2.08,1.95,1.0,2.57,3.3,3.15,2.27,2.58,2.93,2.98,2.42,2.2833333333333337,2.955,2.42
15,UX/UI,UI Designer,Junior,Burnout,22,0.0,0.0,37.212396263112986,<30k,4.525655781147918,1.1068261495949137,4.484695723454944,4.177684153606368,3.9090144139422827,2.679289462535422,4.38,5.0,1.52,1.0,1.0,3.72,2.92,4.25,2.73,1.0,2.17,3.34,2.9466666666666668,1.585,3.34
22,Producto,Product Manager,Mid,Engaged,29,6.391180507324377,3.4843149814824677,36.572218025133466,30-45k,5.045088816672979,4.47015923631869,4.53746886084172,3.5445675464497093,4.158574978916699,4.609534470448477,5.0,5.0,1.0,1.0,1.52,1.0,1.0,3.16,1.0,1.0,1.0,2.08,2.1866666666666665,1.0,2.08
29,Producto,Product Manager,Senior,Healthy,49,26.607344887949257,0.7902744138749598,38.441082854027734,45-60k,4.00897957615278,3.443401817743302,3.3616852248918496,4.207835125016426,3.6164645785720144,3.512832443700959,3.82,4.73,1.0,1.88,1.0,1.45,1.19,2.72,1.74,1.42,1.26,2.4,2.17,1.3399999999999999,2.4
7,QA,QA Engineer,Junior,Engaged,22,0.0,0.0,36.000494397823736,<30k,3.808238907932309,3.880502223670691,3.7577749643802045,4.319089257135249,4.018717945124477,4.654482719876053,4.34,4.23,1.55,1.37,1.0,1.63,1.0,3.44,1.02,1.0,1.0,1.25,2.175555555555556,1.0,1.25
12,Marketing,Marketing Specialist,Senior,Healthy,45,27.0516141838225,1.6983345487400736,38.00369191046201,45-60k,3.0281681434060603,3.643927133825933,3.3688073531024574,2.5681207679787024,3.319101581887476,4.279855231674365,3.12,3.39,1.4,1.44,2.86,1.19,1.22,2.14,1.47,1.82,1.0,1.02,2.025555555555555,1.4100000000000001,1.02
36,UX/UI,UI Designer,Senior,Burnout,38,13.131069316300627,0.8853343656505395,37.135752581351895,45-60k,5.2258478964643,1.9519496027406746,2.495909120194331,3.1059891259339336,2.760238187605502,1.97200175404126,4.87,5.0,2.1,3.1,2.27,2.83,2.71,4.84,3.63,1.0,3.06,3.6,3.4833333333333334,2.0300000000000002,3.6
16,UX/UI,UI Designer,Junior,Healthy,26,5.298240280119874,4.752093585059589,40.0,<30k,2.6980096870153853,3.7852256723198265,3.2645173363634763,4.097942306347669,3.2201027724630813,3.144206334989826,2.92,3.34,1.89,1.33,1.0,1.0,1.79,1.53,1.64,2.57,2.02,2.64,1.8266666666666664,2.295,2.64
43,RRHH,HR Specialist,Senior,Burnout,36,12.701892559143255,2.306693277139779,40.0,45-60k,4.954376331051058,3.0037561274003233,3.2697857482514094,4.372408289508384,3.0166367609442446,1.6218178579172728,5.0,5.0,1.87,2.31,1.0,2.05,3.59,3.85,2.09,1.0,2.92,3.97,2.9733333333333336,1.96,3.97
24,Producto,Product Manager,Mid,Healthy,30,6.535063085976692,4.551534434806353,40.0,30-45k,2.0972213692914923,4.7869039137135525,3.4214304666893165,2.9525675284925663,3.613080637439766,3.6355768832531825,2.12,3.03,1.13,2.16,2.28,1.0,1.3,1.24,1.0,2.96,1.29,1.36,1.6955555555555557,2.125,1.36
9,Finanzas,Financial Analyst,Mid,Burnout,32,13.032788110507145,4.204236640784967,38.14407372256749,30-45k,4.515116412039539,1.5288489239866587,3.6546515240856503,2.7549436547110253,3.7005058503469384,2.3542363629632037,4.46,4.37,1.0,1.2,2.91,3.67,2.18,4.27,2.93,1.0,2.48,3.17,2.9988888888888887,1.74,3.17
30,QA,QA Engineer,Mid,Burnout,34,14.65159329508438,0.6313900979617597,38.39465270122975,30-45k,4.423761412613522,2.8243711636058553,4.001287533093735,3.7189311677701484,3.3405716974331248,2.3930430492251915,4.95,5.0,1.41,1.31,1.09,2.25,3.25,3.02,2.11,1.0,2.87,2.72,2.7099999999999995,1.935,2.72
15,Producto,Product Owner,Junior,Healthy,23,1.1179684431791947,1.1179684431791947,37.31490159828447,<30k,3.4852318854982856,3.218633717357694,3.8661297017535334,3.5941837765810605,3.1480812382616388,3.7173554881215813,3.56,4.48,1.13,1.54,1.29,1.93,1.7,2.32,1.53,1.41,1.01,2.55,2.1644444444444444,1.21,2.55
43,Marketing,Marketing Specialist,Mid,Healthy,31,7.286455812346414,2.6689436972933454,36.6412308603873,30-45k,3.2114779154328708,3.3251925049822253,3.324646870733696,3.591861195760595,4.110894348589251,3.3200561111281606,3.22,3.02,1.01,1.59,1.89,2.18,2.19,2.4,2.37,1.91,2.25,1.96,2.207777777777778,2.08,1.96
6,Administración,Administrative Assistant,Mid,Healthy,33,11.30375521922788,5.509623886938339,37.53574136290309,30-45k,3.5823074951551783,3.166117253566327,3.892805970489388,3.2160409719001706,4.910123480003433,3.71464311255714,2.65,3.85,1.0,1.03,1.75,2.36,1.04,3.34,1.42,1.89,1.12,2.0,2.0488888888888885,1.505,2.0
15,Data,Data Analyst,Mid,Engaged,33,10.327242673779192,1.6755096668703064,35.266536533034184,30-45k,4.118261231132403,4.050428279686903,1.877911922143057,3.6120826354865923,2.8669456950050694,4.568586022412398,4.6,4.88,2.46,3.51,1.77,1.0,1.0,2.77,1.17,1.0,1.0,1.63,2.5733333333333337,1.0,1.63
47,UX/UI,UI Designer,Junior,Healthy,22,0.9824153308239926,0.9824153308239926,37.721205598673535,<30k,3.7698265758623357,2.5453219562463536,3.5436083145976047,3.253104113262692,3.4464595074671305,4.3273209299410675,3.76,3.79,2.08,1.47,1.9,2.79,1.0,3.41,2.36,1.53,1.0,1.57,2.5066666666666664,1.2650000000000001,1.57
50,Marketing,Marketing Specialist,Senior,Boreout,47,23.794358688432077,2.062885027348282,36.86602504838115,45-60k,1.3209579684094188,2.285111652462002,4.014398459336371,3.3407323521262384,2.7667874770579077,1.5348933444001724,1.62,2.34,2.51,1.31,2.34,2.66,2.95,1.97,2.48,3.34,3.5,3.12,2.2422222222222223,3.42,3.12
7,QA,QA Engineer,Junior,Boreout,22,0.0,0.0,40.0,<30k,1.4809571436973235,3.0406776787178833,3.815114234202637,2.817315704207819,3.814037010141209,1.8842999761198937,1.37,1.85,1.4,1.02,1.68,2.23,2.71,1.85,2.3,3.39,3.53,2.79,1.8233333333333333,3.46,2.79
2,QA,QA Engineer,Senior,Burnout,38,14.608277159710449,3.491793653825809,32.09384979869746,45-60k,5.096351828818761,1.3783513339803681,3.569818070819576,2.4891795836085047,2.261181506024749,3.8859988833469843,5.0,5.0,3.52,1.43,2.49,3.49,1.0,4.37,3.7,1.0,1.0,2.36,3.3333333333333335,1.0,2.36
10,Ventas,Account Manager,Junior,Healthy,22,0.0,0.0,36.45468110945835,<30k,3.815095905931305,3.9501992941975317,4.210096200133957,2.7931754795741717,4.500334466930682,3.980490127727403,4.35,4.27,1.12,1.0,2.02,1.0,1.27,2.34,1.31,1.66,1.26,1.96,2.075555555555555,1.46,1.96
28,Administración,Administrative Assistant,Mid,Burnout,30,6.024253318198502,1.6857003384228713,38.68470235805921,30-45k,4.362268602687417,3.216139881716975,3.7869213571410545,3.4627344020478894,4.237303577043532,3.1366544700652,4.6,5.0,1.0,1.84,1.95,1.96,2.3,3.18,1.38,1.0,1.84,2.54,2.578888888888889,1.42,2.54
14,Data,BI Analyst,Mid,Engaged,31,5.6628014822436095,5.117457059767758,37.65439652520707,30-45k,4.985960077418338,4.476522860679698,3.6373978354756042,2.3852591291610277,3.8619485003428364,4.380053140867001,5.0,5.0,1.51,1.49,2.67,1.0,1.0,3.62,1.03,1.0,1.0,1.61,2.4800000000000004,1.0,1.61
